"rx","tx","ctcss/dsc","omschrijving","plaats","groep"
"155.71250","155.71250","","Loonbedrijf Huls ","Sellingen","Analoog"
"155.712500","","","Rosada Factory Outlet","Roosendaal",""
"155.712500","","","Touringcarbedrijf Scholtes en Valstar","Delft",""
"155.712500","","","Utrechts Nieuwsblad","Utrecht",""
"155.712500","","","Openbare werken Zaanstad","Zaandam",""
"155.712500","","","Dijkstra Wadloopcentrum","Pieterburen",""
"155.73750","155.73750","","Heuvelman Ibis B.V. Baggerwerken, kust- en oeverwerken","Delfzijl","Analoog"
"155.737500","155.73750","146,2","Betonmortelcentrale De Lek","Groot-Ammers",""
"155.737500","","114,8","Loonbedrijf Borg","Meedhuizen",""
"155.737500","","","De Reus Brandschadesanering","Krimpen aan den IJssel",""
"155.737500","","","Verkeersschool De Gelder","Ridderkerk",""
"155.737500","","","Marees oliehandel","Middenmeer",""
"155.737500","","","Bouwbedrijf Oudshoorn","Schagen",""
"155.737500","155.73750","","Autorijschool Sandee","Koudekerke",""
"155.737500","155.73750","","Camping Nooitgedacht","Nieuwvliet",""
"155.737500","","","Woonpromenade Van Gils","Oldenzaal",""
"155.737500","","","Loonbedrijf Hoekstra","Hantumhuizen",""
"155.737500","","","Woningstichting","Sittard",""
"155.762500","","","Sociale werkplaats Drechtwerk","Dordrecht",""
"155.762500","","","Yperen oliehandel","Gravendeel (s-)",""
"155.762500","","","Vogelaar groenvoorziening","Numansdorp",""
"155.762500","","","Van Leeuwen glashandel","Rotterdam",""
"155.762500","","","Cindu bedrijfsbrandweer","Uithoorn",""
"155.787500","","","Tieleman takelbedrijf","Rotterdam",""
"155.787500","","","Brinkman tuinbouw","s-Gravenzande",""
"155.787500","","","Mebin betoncentrale","Kampen",""
"155.787500","","","Openbare werken Ferwerderadeel","Ferwerderadeel",""
"155.787500","","","Loonbedrijf de Boer en Veldkamp","Haule",""
"155.810000","","","Alcoa Chemie","Rotterdam-Botlek",""
"155.810000","","","Dow Benelux","Rotterdam-Botlek",""
"155.810000","","","Loonbedrijf Mechielsen","Oldehove",""
"155.812500","","","Te Beest wegenbouw","Heemstede",""
"155.812500","","","Vervoer bouw?","Groningen",""
"155.812500","","","Stadspost","Arnhem",""
"155.812500","","","Sterk aannemingsbedrijf","Heukelum",""
"155.812500","","","Openbare werken Ubbergen","Ubbergen",""
"155.812500","","","Openbare werken Leeuwarden","Leeuwarden",""
"155.837500","","","Euser transportbedrijf","Barendrecht",""
"155.837500","","","Barendregt aannemersbedrijf","Rhoon",""
"155.837500","","","Centerparcs Berkenhorst","Kootwijk",""
"155.837500","","","Landal Greenpark Rabbit Hill","Nieuw Milingen",""
"155.837500","","","Knol autorijschool","Leeuwarden",""
"155.837500","","","Kielstra kraanbedrijf","Wirdum",""
"155.862500","155.86250","","Koeriersdienst A-One","Nieuwegein",""
"155.862500","","","Gemeente Skarsterlan","Joure",""
"155.86562","151.26562","","Strandredders","Middelkerke","NXDN"
"155.88750","155.88750","","Rederij Kooy en Rederij Plas Rondvaartboten","Amsterdam","Analoog"
"155.887500","","","Peeters antennebouwbedrijf","Overloon",""
"155.887500","","","Althuisius transportbedrijf","Rotterdam",""
"155.887500","","","Gemeente Ferwerderadeel","Ferwert",""
"155.887500","","","Hovenier Feitsma","Sint Annaparochie",""
"155.887500","","","Leffers en Zn","Havelte",""
"155.89000","155.89000","","Deutsche Lebensrettungsgesellschaft "Pelikan" (DLRG 1)","Landelijk","Analoog"
"155.91000","155.91000","","Deutsche Lebensrettungsgesellschaft "Pelikan" (DLRG 2)","Landelijk","Analoog"
"155.912500","","","IHC Holland","Kinderdijk",""
"155.912500","155.91250","","Zweefvliegterrein Langeveld","Noordwijk",""
"155.912500","","","Heijmans  Wegenbouw","Woerden",""
"155.912500","155.91250","136,5","KNWU kanaal 2 (Jurykanaal) (wieler)","Landelijk",""
"155.925000","","","Loonbedrijf M,Koolen-Jonkers","Asten",""
"155.93000","155.93000","","Deutsche Lebensrettungsgesellschaft "Pelikan" (DLRG 3)","Landelijk","Analoog"
"155.93750","155.93750","C 151.4","KNWU kanaal 1 (Tourkanaal) ","Landelijk","Analoog"
"155.962500","","","De Jong asbestverwijdering","Rotterdam",""
"155.962500","","","Kooren havensleepdienst","Rotterdam",""
"155.962500","","","Waalhaven Botlek Terminal waarschijnlijk calamiteitenkanaal","Rotterdam Botlek",""
"156.00000","156.00000","","Marifoonkanaal 0, KNRM Ship/Ship","Landelijk","Analoog"
"156.30000","156.30000","","Marifoonkanaal 6, Wereldhavendagen","Rotterdam","Analoog"
"156.30000","156.30000","","Marifoonkanaal 6, Dutch Tender Service ","Scheveningen","Analoog"
"156.30000","156.30000","","Marifoonkanaal 6, Havensleepvaart","Landelijk","Analoog"
"156.300000","","","Marifoon kanaal 06 Steenbank Pilot (onderling met Jol)
","Steenbank
",""
"156.300000","156.30000","","Marifoon kanaal 06 Sleepboten/Bootlieden","Delfzijl",""
"156.300000","156.30000","","Marifoon kanaal 06 Sleepdienst Scheveningen","Scheveningen",""
"156.300000","156.30000","","Marifoon kanaal 06 Sleepboten/Bootlieden","Eemshaven",""
"156.300000","156.30000","","Marifoon kanaal 6 Sleepboten Emden ship to ship op binnenwater","Emden","Analoog"
"156.300000","156.30000","","Marifoon kanaal 06 Europa Terminal haven Schelde","Antwerpen",""
"156.300000","156.30000","","Marifoon kanaal 06 Noordzee Terminal haven Scheld","Antwerpen",""
"156.300000","156.30000","","Marifoon kanaal 06 Terneuzen Westsluis","Terneuzen",""
"156.375000","156.37500","","Marifoonkanaal 67 Oostende Radio (Kustwacht) SAR","Landelijk",""
"156.375000","156.37500","","Marifoonkanaal 67 Kustwacht SAR (Search And Rescue Primary)","Landelijk","Analoog"
"156.40000","156.40000","","Marifoonkanaal 8, Havensleepvaart","Landelijk","Analoog"
"156.40000","156.40000","","Marifoonkanaal 8, Cruiseschip MS Oosterdam (Tenders/Reddingsloepen)","Landelijk","Analoog"
"156.400000","","","Marifoon kanaal 08 Loodskanaal 2","Delfzijl",""
"156.400000","156.40000","","Marifoon kanaal 8 HEBO Maritiemservice","Landelijk",""
"156.425000","156.42500","","Marifoon Kanaal 68 VTS Amsterdam sector Meldpunt Verkeer","Amsterdam","Analoog"
"156.425000","156.42500","","Marifoon kanaal 68 Oosterschelde Post Wemeldinge","Wemeldinge",""
"156.425000","156.42500","","Marifoon kanaal 68 Verkeerspost Tiel Sector Sint Andries","Tiel",""
"156.425000","","","Marifoon kanaal 68 Brug Paddepoel Gerrit Krolbrug","Groningen stad",""
"156.425000","156.42500","","Marifoon kanaal 68 Vandamme Sluis haven","Zeebrugge",""
"156.425000","156.42500","","Marifoon kanaal 68 Wintamsluis Schelde haven","Antwerpen",""
"156.425000","156.42500","","Marifoonkanaal 68 Bruggen Verbindingssluis","Brugge",""
"156.425000","156.42500","","Marifoonkanaal 68 Verbindingssluis","Brugge",""
"156.425000","156.42500","","Marifoonkanaal 68 Herdersbrug","Dudzele",""
"156.425000","156.42500","","Marifoonkanaal 68 Spoorbrug","Dudzele",""
"156.425000","156.42500","","Marifoonkanaal 68 Vandammesluis","Zeebrugge",""
"156.425000","156.42500","","Marifoonkanaal 68  Zeekanaal Brugge-Schelde Sluis","Zemst",""
"156.425000","156.42500","","Marifoonkanaal 68 Leie Sluis","Komen",""
"156.425000","156.42500","","Marifoon kanaal 68 Havenkantoor/brugwachter","Maassluis",""
"156.45000","156.45000","","Marifoon kanaal 09, Loodsheli Kustgebied Duitse Noordzee","Duitsland","Analoog"
"156.450000","","","Marifoon kanaal 09 Nieuwpoort Sluis","Nieuwpoort",""
"156.450000","","","Marifoon kanaal 09 diverse havendiensten","Medemblik",""
"156.450000","156.45000","","Marifoon kanaal 09 Havendienst Sloehaven / Binnenhaven Buitenhaven","Vlissingen",""
"156.450000","","","Marifoon kanaal 09 Bruggen Binnenstad","Groningen stad",""
"156.450000","","","Marifoon kanaal 09 diverse havendiensten","Harlingen",""
"156.450000","156.45000","","Marifoon kanaal 09 Havendienst haven ","Nieuwpoort",""
"156.450000","156.45000","","Marifoon kanaal 09 havendienst haven","Oostende",""
"156.47500","156.47500","","Marifoonkanaal 69, Haven Antwerpen Siberiabrug","Antwerpen","Analoog"
"156.47500","156.47500","","Marifoonkanaal 69, Haven Antwerpen Londonbrug","Antwerpen","Analoog"
"156.47500","156.47500","","Marifoonkanaal 69, Allianz WK Zeilen 2023","Scheveningen","Analoog"
"156.47500","156.47500","","Marifoonkanaal 69, Grachten/Binnenwateren","Amsterdam","Analoog"
"156.47500","156.47500","","Marifoonkanaal 69, Verkeerspost Tiel (Sector Tiel)","Tiel","Analoog"
"156.47500","156.47500","","Marifoonkanaal 69, Cruiseschip MS Rotterdam (Tenders/Reddingsloepen)","Landelijk","Analoog"
"156.47500","156.47500","","Marifoonkanaal 69, Haven Antwerpen (Stadshaven Willemdok)","Antwerpen","Analoog"
"156.47500","156.47500","","Marifoonkanaal 69, Haven Antwerpen Mexicobrug","Antwerpen","Analoog"
"156.475000","156.47500","","Marifoon kanaal 69 Centrale Sluisorganisatie","Terneuzen",""
"156.475000","156.47500","","Marifoon kanaal 69 Traffic Centre Zeebrugge","Zeebrugge","Analoog"
"156.487500","156.48750","","Maritiemmobiel gebruik aan boord van schepen","Landelijk",""
"156.5000","156.5000","","Marifoon kanaal 10 Brug De Uitkomst","Weesp","Analoog"
"156.50000","156.50000","","Marifoonkanaal 10, schip-schip communicatie Hartelkanaal en omgeving","Rotterdam","Analoog"
"156.500000","156.50000","","Marifoonkanaal 10, Veiligheids- en aanroepkanaal binnenwateren","Landelijk","Analoog"
"156.500000","156.50000","","Marifoon kanaal 10 Zeesluizen Emden/Sluis Leer","Emden/Leer",""
"156.500000","156.50000","","Marifoon kanaal 10 Veerse meer","Veere / Kats",""
"156.500000","","","Marifoon kanaal 10 Waal","Dodewaard",""
"156.500000","156.50000","","Marifoon kanaal 10 Bovenwaarts boei 100 Schelde Antwerpen","Antwerpen",""
"156.500000","156.50000","","Marifoonkanaal 10 Oostende Radio (dringende berichtgeving)","Gent",""
"156.500000","156.50000","","Marifoonkanaal 10 Oostende Radio (dringende berichtgeving)","Kortrijk",""
"156.500000","156.50000","","Marifoonkanaal 10 Oostende Radio (dringende berichtgeving)","Vilvoorde",""
"156.500000","156.50000","","Marifoonkanaal 10 Oostende Radio (dringende berichtgeving)","Mol",""
"156.500000","156.50000","","Marifoonkanaal 10 Oostende Radio (dringende berichtgeving)","Ronquières",""
"156.500000","156.50000","","Marifoonkanaal 10 Oostende Radio (dringende berichtgeving)","Luik",""
"156.500000","156.50000","","Marifoonkanaal 10 Oostende Radio (dringende berichtgeving)","Namen",""
"156.5250","156.5250","","Marifoon kanaal 70 Digital Selective Calling, voor nood, spoed, veiligheid en aanroepkanaal.","Landelijk","Analoog"
"156.55000","156.55000","","Marifoonkanaal 11, Havendienst Terneuzen ","Terneuzen","Analoog"
"156.550000","156.55000","","Marifoonkanaal 11 Haven Coördinatie Centrum Rotterdam (Verkeerszaken)","Rotterdam","Analoog"
"156.550000","156.5500","","Marifoon kanaal 11 Havendienst","Den Oever","Analoog"
"156.550000","156.55000","","Marifoon kanaal 11 Sas van Gent Brug Sas v Gent","Sas van Gent",""
"156.550000","156.55000","","Marifoon kanaal 11 Sluiskil Brug Sluiskil","Sluiskil",""
"156.550000","","","Marifoon kanaal 11 Noorderhaven","Delfzijl",""
"156.550000","","","Marifoon kanaal 11 havenkantoor","Lauwersoog",""
"156.550000","","","Marifoon kanaal 11 havendiensten  Harlingen","Harlingen",""
"156.550000","","","Marifoon kanaal 11 haven en kleine sluis","Lemmer",""
"156.550000","","","Marifoon kanaal 11 Sneekweek","Sneek",""
"156.550000","156.55000","","Marifoon kanaal 11 havendienst haven","Gent",""
"156.550000","156.55000","","Marifoon kanaal 11 Uitkijk Zelzate","Zelzate",""
"156.550000","156.55000","","Haven Zelzate Zelzatebrug","Zelzate",""
"156.550000","156.55000","","Marifoon kanaal 11 Kanaal Gent - Terneuzen alle bruggen","Gent",""
"156.550000","156.55000","","Marifoon kanaal 11 Kanaal Gent - Terneuzen alle bruggen","Terneuzen",""
"156.562500","156.56250","","Maritiemmobiel gebruik aan boord van schepen","Landelijk",""
"156.57500","156.57500","","Marifoonkanaal 71, Verkeerspost Ouddorp ","Ouddorp ","Analoog"
"156.57500","156.57500","","Marifoonkanaal 71, Koninklijke Luchtmacht Schietterrein Breezanddijk","Breezanddijk","Analoog"
"156.575000","156.57500","","Marifoon kanaal 71 Verkeerspost Dordrecht Nautisch Informatiekanaal","Dordrecht",""
"156.575000","156.5750","","Marifoon Kanaal 71 VTS Amsterdam sector Haven Beverwijk","Beverwijk","Analoog"
"156.575000","156.57500","","Marifoon kanaal 71 Port Control Zeebrugge","Zeebrugge",""
"156.575000","156.57500","","Marifoon kanaal 71 Boudewijnsluis haven","Antwerpen",""
"156.575000","156.57500","","Marifoon kanaal 71 van Cauwelaertsluis haven","Antwerpen",""
"156.600000","156.60000","","Marifoon kanaal 12 Werkhaven","Oudeschild",""
"156.600000","156.60000","","Marifoon Kanaal 12 VTS Amsterdam sector Zeehaven IJmuiden","IJmuiden","Analoog"
"156.600000","156.60000","","Marifoon kanaal 12 Havendiensten","Enkhuizen",""
"156.600000","","","Marifoon kanaal 12 havenmeester Lauwersoog","Lauwersoog",""
"156.600000","156.60000","","Marifoon kanaal 12 Ankersluis en brug","Nijkerk",""
"156.600000","156.60000","","Marifoon kanaal 12 Kanaalhavens","Nijmegen",""
"156.600000","156.60000","","Marifoon kanaal 12 havendienst Terschelling","Terschelling",""
"156.600000","156.60000","","Marifoon kanaal 12 Havenmeester Vlieland","Vlieland",""
"156.600000","","","Marifoon kanaal 12 Havendienst Urk","Urk",""
"156.600000","156.60000","","Marifoon kanaal 12 Loodsdienst Emden","Emden ","Analoog"
"156.600000","156.60000","","Marifoon kanaal 12 Centrale Zandvliet Westerschelde","Antwerpen",""
"156.6250","156.6250","","Marifoon kanaal 72, Loodsheli Kustgebied Duitse Noordzee","Duitsland","Analoog"
"156.62500","156.62500","","Marifoonkanaal 72, Inter ship verkeer binnenwateren en territoriale zee","Landelijk","Analoog"
"156.62500","156.62500","","Marifoonkanaal 72, Multraship Towage","Terneuzen","Analoog"
"156.62500","156.62500","","Marifoonkanaal 72, Haagse Kust Zeil Vereniging","Scheveningen","Analoog"
"156.625000","156.62500","","Marifoon Kanaal 72 Lobith Expediteurs","Lobith",""
"156.650000","156.65000","","Marifoon kanaal 13 intership, veiligheids- en navigatiekanaal","Landelijk","Analoog"
"156.650000","156.65000","","Marifoon kanaal 13 Nesselandersluizen en zeesluizen","Emden Leer en Papenburg ","Analoog"
"156.67500","156.67500","","Marifoonkanaal 73, Heerema Marine Contractors","Landelijk","Analoog"
"156.67500","156.67500","","Marifoonkanaal 73, Nautische informatie tbv bestrijding van olieverontreinigingen op de Noordzee.","Landelijk","Analoog"
"156.70000","156.70000","","Marifoonkanaal 14, Haven Coördinatie Centrum Rotterdam (Operationele zaken)","Rotterdam","Analoog"
"156.70000","156.70000","","Marifoonkanaal 14, VTS Amsterdam sector Meldpunt Haven","Amsterdam","Analoog"
"156.700000","156.70000","","Marifoon kanaal 14 havendienst","Den Helder",""
"156.700000","156.70000","","Marifoon kanaal 14 SCC Vlissingen Centrale Vlissingen","Vlissingen",""
"156.700000","","","Marifoon kanaal 14 Havencoordinatiecentrum","Delfzijl",""
"156.700000","","","Marifoon kanaal 14 Havendienst Bataviahaven","Lelystad",""
"156.700000","156.70000","","Marifoon kanaal 14 Mercatorsluis","Oostende",""
"156.72500","156.72500","","Marifoonkanaal 74, VTS Antwerpen Sector Waasland ","Antwerpen ","Analoog"
"156.72500","156.72500","","Marifoonkanaal 74, Gemeentehaven","Hoorn","Analoog"
"156.72500","156.72500","","Marifoonkanaal 74, Marina Seaport ","IJmuiden","Analoog"
"156.72500","156.72500","","Marifoonkanaal 74, Verkeerscentrale Ems","Emden","Analoog"
"156.72500","156.72500","","Marifoonkanaal 74, Koninklijke Luchtmacht Vliehors Range Control","Vlieland","Analoog"
"156.725000","156.72500","","Marifoon kanaal 74 Yerseke Havenkantoor","Yerseke",""
"156.725000","156.72500","","Marifoon kanaal 74 Centrale brugbediening gemeente","Dordrecht",""
"156.725000","","","Marifoon kanaal 74 haven Stavoren","Stavoren",""
"156.750000","156.75000","","Marifoon kanaal 15 Onboard portofoon beroepsbinnenvaart ","Landelijk",""
"156.750000","156.75000","","Marifoonkanaal 15 Jan Berghausbrücke Leer Ems Rivier Radar Ems Sperrwerke","Leer (Duitsland)",""
"156.77500","156.77500","","Marifoonkanaal 75 - AIS via satelliet","Wereldwijd","Overige"
"156.800000","156.80000","","Marifoonkanaal 16 Kustwacht Den Helder","Landelijk",""
"156.800000","156.80000","","Marifoonkanaal 16 Kustwacht Oostende","Landelijk",""
"156.800000","156.80000","","Marifoonkanaal 16 Oostende Radio (Kustwacht) ","Landelijk",""
"156.812500","156.81250","","Maritiemmobiel gebruik aan boord van schepen","Landelijk",""
"156.82500","156.82500","","Marifoonkanaal 76 - AIS via satelliet","Wereldwijd","Overige"
"156.825000","156.82500","","Marifoon kanaal 76 divers nautisch gebruik","Landelijk",""
"156.837500","156.83750","","Maritiemmobiel gebruik aan boord van schepen","Landelijk",""
"156.850000","156.85000","","Marifoon kanaal 17 Onboard portofoon beroepsbinnenvaart ","Landelijk",""
"156.87500","156.87500","","Marifoonkanaal 77, Allianz WK Zeilen 2023","Scheveningen","Analoog"
"156.87500","156.87500","","Marifoonkanaal 77, De Egmonder Pinck (wal/schip)","Egmond aan Zee","Analoog"
"157.37500","157.37500","","Marifoonkanaal 87, Spido Rondvaarten (Intern kanaal SP)","Rotterdam","Analoog"
"157.37500","157.37500","","Marifoonkanaal 87, Zeeverkeerspost Ouddorp ","Ouddorp","Analoog"
"157.42500","157.42500","","Marifoonkanaal 88, Spido Rondvaarten (Intern kanaal PK)","Rotterdam","Analoog"
"157.42500","157.42500","","Marifoonkanaal 88, Maritieme evenementen","Landelijk","Analoog"
"157.42500","157.42500","","Marifoonkanaal 88, Allianz WK Zeilen 2023 	","Scheveningen","Analoog"
"157.42500","157.42500","","Marifoon kanaal 88, Deurganckdok ","Antwerpen","Analoog"
"157.450000","157.45000","","SCC Vlissingen Nederlands Loodswezen","Vlissingen",""
"157.60000","157.60000","","Marifoonkanaal 32L, Boluda Towage Europe","Terneuzen","Analoog"
"157.62500","157.62500","","Werkschepen/kabelleggers windmolenparken","Landelijk","Analoog"
"157.65000","157.65000","","Rederij Dijkhuizen Rondvaarten","Middelburg Veere Vlissingen","Analoog"
"157.67000","157.67000","","Rode Kruis Vlaanderen","Antwerpen","Analoog"
"157.72500","157.72500","","Marifoonkanaal 94L, Offshore Tug/Supply Ship Seraya (Onboard porto)","Landelijk","Analoog"
"157.8300","157.8300","","Rode Kruis Vlaanderen","Antwerpen","Analoog"
"157.950000","157.95000","","Marifoonkanaal 39 Rijkswaterstaat ","Landelijk","Analoog"
"157.97500","157.97500","","Storno kanaal 6, Havensleepvaart Maasvlakte en Yangtzekanaal","Rotterdam","Analoog"
"158.00000","158.00000","","Marifoonkanaal 40, Loodswezen Rededienstcoördinatie","Vlissingen","Analoog"
"158.050000","","","Oboardporto King of Scandinavia","IJmuiden",""
"158.050000","","","Oboardporto Princess of Norway","IJmuiden",""
"158.050000","","","DFDS Seaways / Felison Terminal","IJmuiden",""
"158.350000","","","Maris zand en grindhandel","Fijnaart",""
"158.350000","","","Aluchemie Bedrijfsbewaking","Rotterdam-Botlek",""
"158.350000","","","Bewakingsdienst Lands","Utrecht",""
"158.350000","","","Jansen","Wijhe",""
"158.350000","","","Woningstichting","Ede",""
"158.350000","","","Kondor-Wessels/Elja wegenbouw","Neede",""
"158.350000","","","Aannemersbedrijf Vedder?","Eext",""
"158.350000","","","Bewaking NAM","Vries",""
"158.370000","","","Muntjewerf Transport
Loonbedrijf Jo Vermaire en Zn,","Breezand",""
"158.370000","","","Peters Holland boomkwekerij","Opheusden",""
"158.370000","","","Klein Poelhuis installatiebedrijf","Winterswijk",""
"158.370000","","","Oberman bouwbedrijf","Dokkum",""
"158.370000","","","Gemeente Kollumerland","Kollum",""
"158.370000","","","Grondwerken  J,C,H,Hecker  en Zn","Blerick",""
"158.370000","","","Loonbedrijf Gebr,Fitten","Velden",""
"158.370000","158.37000","","Johannes Kerkhovenpolder B,V akkerbouwbedrijf","Woldendorp",""
"158.390000","","","Loonbedrijf Gebr,Aldenzee","Deurne",""
"158.390000","","","CSU Efficiency","Uden",""
"158.390000","","","Vitesse containervervoer","Rotterdam",""
"158.390000","","","Onbekend havenbedrijf","Amsterdam",""
"158.390000","158.39000","","Expeditiebedrijf Mosselman","Kruiningen",""
"158.390000","","","Bewaking NAM","Bedum",""
"158.390000","","192,8","Sil Boon / Vliehors Expres","Texel",""
"158.390000","","","Geven bouwbedrijf","Didam",""
"158.390000","","","Kraanbedrijf Vrieswijk","Holwerd",""
"158.390000","","","Openbare werken Kollumerland","Kollumerland",""
"158.390000","","","Woningstichting","Leeuwarden",""
"158.390000","","","Vliehors Express","Vlieland",""
"158.390000","","","Marin Bodedienst","Winsum",""
"158.390000","158.39000","67,0","BHV/Brandweer Avebe","Ter Apel","Analoog"
"158.41000","158.41000","C 77,0","Gabberweek","Opmeer","Analoog"
"158.410000","","","Verschoor landbouwbedrijf","Almkerk",""
"158.410000","","","Conservenfabriek HAK","Giessen",""
"158.410000","","","Charlie Bos","Spierdijk",""
"158.410000","158.41000","","Flierman","Deventer","Analoog"
"158.410000","","","Loonbedrijf Bol","Boelenslaan",""
"158.410000","","","Bewaking NAM","Ureterp",""
"158.410000","158.41000","","Gebroeders van der Putten Transport","Noordwijk","Analoog"
"158.410000","","77,0","Stichting Kinderdorp Opmeer vervoer kinderen","Hoogwoud",""
"158.430000","","","Woningbouwvereniging St Joseph","Roermond",""
"158.430000","158.43000","","Loonbedrijf Gbr Beenakkers","Oosterhout",""
"158.430000","","151,4","Loonbedrijf Breure","Swifterbant",""
"158.430000","","","Pelt en Hooikaas weg- en waterbouw","IJmuiden",""
"158.430000","","","Woningbouwvereniging  De Arbeid","Wormerveer",""
"158.430000","158.43000","","Bouwman transportbedrijf","Renesse",""
"158.430000","","","Petter transport","Vroomshoop",""
"158.430000","","","Loonbedrijf Smeets","Posterholt",""
"158.450000","","","Draad bv aannemingsbedrijf                            ,","Heesch",""
"158.450000","","","Frans van Erp glasbedrijf","Oss",""
"158.450000","","","Nootenboom aannemingsbedrijf","Barendrecht",""
"158.450000","","","De Heer takelbedrijf","Dordrecht",""
"158.450000","","","Bouwbedrijf v/d Heuvel","Rhoon",""
"158.450000","","","Visser mediaexpress","Zwijndrecht",""
"158.450000","","","OTC Overijsselse transportcentrale","Hengelo",""
"158.450000","158.45000","","Woningstichting Volsbelang","Hoogezand",""
"158.450000","","","Rijschool","Apeldoorn",""
"158.450000","","","Loonbedrijf Nauta","Grou",""
"158.450000","","","Kuipers transport","Kessel",""
"158.450000","","","Loonbedrijf H,J,A,Hermans","Maasbree",""
"158.450000","","","Loonbedrijf Seelen","Maasbree",""
"158.470000","158.47000","C 74,4","Koninklijke Roeiers Vereniging De Eendracht KRVE (Rayon Stad/Waalhaven)","Rotterdam","Analoog"
"158.470000","","","VNV bewaking","Den Bosch",""
"158.470000","","","Glashandel De Maas","Barendrecht",""
"158.470000","","","Nestor Schoonmaakbedrijf","Rotterdam",""
"158.470000","","","Tavo-Kruysif�x tankvervoer","Rotterdam",""
"158.470000","","","Wamm transporten","Rotterdam",""
"158.470000","","","Willems wegenbouw","Geesteren",""
"158.470000","","","Schoonmaakbedrijf Langerak en van der Sluis","Franeker",""
"158.470000","","","Hoechst Bedrijfsbrandweer","Weert",""
"158.490000","","","Stofbergen verwarming","Bergschenhoek",""
"158.490000","","","Aannemersbedrijf JJ Meijer","Den Helder",""
"158.490000","","","Jansen groothandel Ola ijs","Ilpendam",""
"158.490000","","","Laarakkers loonbedrijf","Ootmarsum",""
"158.490000","158.49000","","Loonbedrijf van der Spek","Waddinxveen",""
"158.490000","","","Venema containers","Haulerwijk",""
"158.510000","158.51000","229,1","OVET Kaloothaven (Sloehaven Vlissingen Oost)","Nieuwdorp",""
"158.510000","","","Sonse taxicentrale","Son",""
"158.510000","","","Wekking glashandel","Hillegom",""
"158.510000","","","Van Woerden scheepsmaterialen","Rotterdam",""
"158.510000","","","Kippertransport -en Asfaltvervoer Romers","Rozenburg",""
"158.510000","","","Vossenberg  transporten","Merkelbeek",""
"158.530000","","","Taxi van Driel","Oss",""
"158.530000","","","Touringcarbedrijf Oude Bolhaar","Overdinkel",""
"158.530000","","","Klink","Vaassen",""
"158.530000","","","Taxi Pol","Zuidlaren",""
"158.530000","","","Rob Jansen","Belfeld",""
"158.530000","","","Taxibedrijf R,Verkoulen","Swalmen",""
"158.550000","158.55000","74,4","Taxi Centrale Purmerend","Purmerend",""
"158.550000","","","Teunissen","Boxmeer",""
"158.550000","","","Taxigroep W van den Heuvel","Benthuizen",""
"158.550000","","","Stoel","Kampen",""
"158.550000","","","Noot rolstoeltaxi","Ede",""
"158.570000","","","Van Wengerden","Amstelhoek",""
"158.570000","158.57000","","Bochove","Harderwijk",""
"158.570000","","","Daneel","Nijmegen",""
"158.570000","","","Brunna","Brunssum",""
"158.570000","","85,4","Taxi BOB","Groningen stad",""
"158.590000","158.59000","C 69,3","Koninklijke Roeiers Vereniging De Eendracht KRVE (Rayon Maasvlakte)","Rotterdam","Analoog"
"158.590000","","","Van Tilburg","Schaijk",""
"158.590000","","","Dekkers","Bunschoten",""
"158.590000","","","Taxi van Diepen","t Veld",""
"158.590000","","","Pastoor","De Krim",""
"158.590000","","","Van Lovink","Nijkerk",""
"158.590000","","","Klein Baltink","Ubbergen",""
"158.610000","","","Taxi Goverde of Taxi Vos","Zevenbergen",""
"158.610000","","","Taxi Kok 16000","Hoorn",""
"158.610000","","","Taxicentrale Tatax","Zwolle",""
"158.610000","","","Iliohan","Eibergen",""
"158.630000","","","Alptax","Deurne",""
"158.630000","","","Konink","Borne",""
"158.630000","","","AA Taxi","Garmerwolde",""
"158.650000","","","Touringcarbedrijf Van Asten","Budel",""
"158.650000","","","Van Asten","Budel",""
"158.650000","","","Avitax","Den Bosch",""
"158.650000","","","Verkeersschool Kiel man
","Terneuzen
",""
"158.650000","","","Personen Vervoer Groningen","Groningen stad",""
"158.650000","","","Ratax","Haren (Gr)",""
"158.650000","","","Dutaxi","Welsrijp",""
"158.650000","","","Boekhold","Veenoord",""
"158.650000","","","Taxi 2000","Veenoord",""
"158.670000","","","Taxi 600","Beverwijk",""
"158.670000","","","Verkeersschool Out","Zaandam",""
"158.670000","","","Taxi Usquert","Usquert",""
"158.670000","","","Taxicentrale","Roermond",""
"158.690000","","","Dorrestein Autoberging","Blaricum",""
"158.690000","158.69000","","Taxi Centrale Zandvoort","Zandvoort",""
"158.690000","","","NAM bewaking","Bedum",""
"158.690000","","","Rewa","Wageningen",""
"158.690000","","","Stellema","Dokkum",""
"158.690000","","","Taxibedrijf T,Tax","Venlo",""
"158.710000","","","Verhoeven","Budel",""
"158.710000","","","Naberman en Van Dalfsen","Genemuiden",""
"158.710000","158.71000","","Gomes","Barneveld",""
"158.710000","","","Taxicentrale van den Broek","Ermelo",""
"158.710000","","","Taxi Stoffers","Klazienaveen",""
"158.730000","158.73000","77,0","New York Taxi","Renesse",""
"158.730000","","","Intertax","Uden",""
"158.730000","","","Intertax","Veghel",""
"158.730000","","","Roose","Soesterberg",""
"158.730000","158.73000","","Cosi-Tax","Nes (Ameland)",""
"158.750000","","","Sonse taxicentrale","Son",""
"158.750000","","","Vatax","Valkenswaard",""
"158.750000","","","Acht-Een","Arnhem",""
