"rx","tx","ctcss/dsc","omschrijving","plaats","groep"
"468.20625","468.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 6<BR>(Evenementenkazerne Marconiplein)","Rotterdam","Analoog"
"468.20625","468.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 6 (Kazerne Vlaardingen)","Vlaardingen","Analoog"
"468.20625","468.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 6 (Kazerne Oostvoorne)","Oostvoorne","Analoog"
"468.20625","468.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 6 (Kazerne Albert Plesmanweg)","Rotterdam","Analoog"
"468.20625","468.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 6 (Kazerne Oude Tonge)","Oude Tonge","Analoog"
"468.21875","468.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Manschappenportofoon kanaal 8 (Kazerne Schiedam)","Schiedam","Analoog"
"468.21875","468.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 8 (Kazerne Deerenberg)","Krimpen aan den IJssel","Analoog"
"468.21875","468.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 8 (Kazerne Brielle)","Brielle","Analoog"
"468.21875","468.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 8 (Kazerne Ooltgensplaat)","Ooltgensplaat","Analoog"
"468.21875","468.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 8 (Kazerne Barendrecht)","Barendrecht","Analoog"
"468.29375","468.29375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 10 (Kazerne Oudenhoorn)","Oudenhoorn","Analoog"
"468.29375","468.29375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 10 (Kazerne Ouddorp)","Ouddorp","Analoog"
"468.29375","468.29375","C 127,3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 10 (Kazerne Groene Tuin)","Rotterdam","Analoog"
"468.29375","468.29375","C 127,3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 10 (Kazerne Frobenstraat)","Rotterdam","Analoog"
"468.30625","468.30625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 12 (Kazerne Berkel en Rodenrijs)","Berkel en Rodenrijs","Analoog"
"468.30625","468.30625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 12 (Kazerne Zuidland)","Zuidland","Analoog"
"468.30625","468.30625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 12 (Kazerne Ridderkerk)","Ridderkerk","Analoog"
"468.30625","468.30625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 12 (Kazerne Stellendam)","Stellendam","Analoog"
"468.31875","468.31875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 14 (Kazerne Dirksland)","Dirksland","Analoog"
"468.31875","468.31875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 14 (Kazerne Spijkenisse)","Spijkenisse","Analoog"
"468.31875","468.31875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 14 (Kazerne Bleiswijk)","Bleiswijk","Analoog"
"468.370000","","141,3","onbekend","Rotterdam Botlek",""
"468.410000","","","Willemse transportbedrijf","Rotterdam",""
"468.430000","","","Gemeentewerken/bestrating Rotterdam","Rotterdam",""
"468.510000","","","Van Megen tuinbedrijf","Rotterdam",""
"468.690000","","123,0","onbekend","Rotterdam Botlek",""
"468.73125","468.73125","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 16 (Reserve kanaal)","Rotterdam-Rijnmond","Analoog"
"469.13000","459.13000","","Penitentiaire Inrichting de Schie kanaal 2","Rotterdam","Analoog"
"469.25000","459.25000","C 118,8","Penitentiare Inrichting Rijnmond Complex De Schie","Rotterdam","Analoog"
"469.45000","459.45000","","Alexandrium Shopping Centre","Rotterdam","DMR"
"469.45000","459.45000","","Erasmus MC (Beveiliging)","Rotterdam","DMR"
"469.45000","459.45000","","OCI Terminal Europoort","Rotterdam","DMR"
"469.470000","459.47000","","Vopak Chemiehaven","Rotterdam",""
"469.490000","","D116","Esso raffinaderij","Rotterdam",""
"469.530000","459.53000","91,5","Odfjell Tankopslag","Rotterdam Botlek",""
"469.530000","459.53000","","Erasmusbrug o,a Storingsmonteurs","Rotterdam",""
"469.530000","459.53000","","Robecogebouw Centrum (bewakingsdienst intern)","Rotterdam",""
"469.550000","459.55000","71,9","Kantoorgbouw Willemswerf/Hoofdkantooor Maersk (Beveiliging)","Rotterdam",""
"469.59000","459.59000","","Concert- en Congresgebouw De Doelen","Rotterdam","DMR"
"469.590000","459.59000","203,5","Argos Oil Tank Terminal o,a Procesoperatoren","Rotterdam Pernis",""
"469.590000","459.59000","","Buurtpreventiewacht Burgerblauw-Zuid (o,a Tarwewijk -en Katendrecht)","Rotterdam",""
"469.590000","459.59000","114,8","Nieuwe Luxor Theater (bewaking -en toezicht zaal en foyer)","Rotterdam",""
"469.590000","459.59000","192,8","AVR BHV en operators","Rotterdam",""
"469.70625","459.70625","","First Rotterdam Weena","Rotterdam","Analoog"
"469.730000","459.73000","","Scheepvaart en Transport College","Rotterdam","DMR"
"469.730000","459.73000","","Scheepvaart en Transport College","Rotterdam","DMR"
"50.42500","50.42500","","PI7SIX baken (USB)","Rotterdam","Analoog"
"5760.915000","5760.91500","","PI7RTD zendamateur bakenzender","Rotterdam",""
"70.07000","70.07000","","P17RTD","Rotterdam","Analoog"
"806.100000","","","Theater Zuidplein draadloze microfoon","Rotterdam",""
"807.100000","","","Theater Zuidplein draadloze microfoon","Rotterdam",""
"807.800000","","","Theater Zuidplein draadloze microfoon","Rotterdam",""
"812.400000","","","Theater Zuidplein draadloze microfoon","Rotterdam",""
"813.800000","","","Theater Zuidplein draadloze microfoon","Rotterdam",""
